StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Prolific ID,Attention Check,medicaid-1_1,medicaid-2_1,medicaid-3_1,medicaid-4_1,veterans-1_1,veterans-2_1,veterans-3_1,veterans-4_1,pensions-1_1,pensions-2_1,pensions-3_1,pensions-4_1,foreign_aid-1_1,foreign_aid-2_1,foreign_aid-3_1,foreign_aid-4_1,confinement-1_1,confinement-2_1,confinement-3_1,confinement-4_1,suicide-1_1,suicide-2_1,suicide-3_1,suicide-4_1,border-1_1,border-2_1,border-3_1,border-4_1,felon_voting-1_1,felon_voting-2_1,felon_voting-3_1,felon_voting-4_1,affirmative_action-1_1,affirmative_action-2_1,affirmative_action-3_1,affirmative_action-4_1,electoral_college-1_1,electoral_college-2_1,electoral_college-3_1,electoral_college-4_1,authorship,PROLIFIC_PID,issue,model,variant
2024-03-12 20:17:14,2024-03-12 20:18:14,IP Address,24.164.182.26,100,60,True,2024-03-12 20:18:15,R_6msipFxCrvFnnPE,,,,,41.6181,-74.3266,anonymous,EN,I agree to take part,650ee274aa4447ac435b7830,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,16,21,84,91,,,,,,,,,,,,,A political journalist,650ee274aa4447ac435b7830,border restrictions,Llama-2-instruct,2
2024-03-12 20:05:00,2024-03-12 20:18:30,IP Address,70.176.92.226,100,810,True,2024-03-12 20:18:31,R_5461baSufsNRf6S,,,,,33.6069,-112.2822,anonymous,EN,I agree to take part,6304e1c6e359b6e618e00ada,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,80,50,62,An AI language model,6304e1c6e359b6e618e00ada,electoral college,GPT-4_Alpaca,1
2024-03-12 20:16:37,2024-03-12 20:18:33,IP Address,68.1.124.29,100,115,True,2024-03-12 20:18:34,R_3I6Yqw9XplTxZ8l,,,,,30.4132,-87.3138,anonymous,EN,I agree to take part,62f8f9a33bc7d6d2915ea840,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,40,30,20,,,,,,,,,An AI language model,62f8f9a33bc7d6d2915ea840,felons voting,GPT-4_Alpaca,2
2024-03-12 20:15:36,2024-03-12 20:18:44,IP Address,68.0.164.139,100,188,True,2024-03-12 20:18:45,R_7w4ItECjf2b0lXP,,,,,31.5402,-110.267,anonymous,EN,I agree to take part,5b0d1b8e444cef0001ca66ac,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,40,60,50,,,,,An AI language model,5b0d1b8e444cef0001ca66ac,affirmative action,GPT-4_Alpaca,3
2024-03-12 20:07:56,2024-03-12 20:18:53,IP Address,172.59.109.178,100,657,True,2024-03-12 20:18:54,R_5OphrsxPet1Ht2a,,,,,29.9734,-90.0885,anonymous,EN,I agree to take part,65c114da47aa1e88e5b585ef,On-line sources only,,,,,,,,,,,,,,,,,,,,,65,30,82,65,,,,,,,,,,,,,,,,,An AI language model,65c114da47aa1e88e5b585ef,assisted suicide,Llama-2-instruct,3
2024-03-12 20:17:06,2024-03-12 20:18:57,IP Address,70.175.93.13,100,111,True,2024-03-12 20:18:58,R_5TB1Uc657hGByhe,,,,,33.491,-112.2491,anonymous,EN,I agree to take part,5a6f1ccade1f390001dbd8b7,On-line sources only,,,,,,,,,20,76,30,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,5a6f1ccade1f390001dbd8b7,pensions,shareGPT,3
2024-03-12 20:14:00,2024-03-12 20:19:00,IP Address,24.197.131.233,100,300,True,2024-03-12 20:19:01,R_7rpxp5wQw2Hk951,,,,,34.5251,-82.6307,anonymous,EN,I agree to take part,5a4fab63eedc32000141ec5c,On-line sources only,,,,,,,,,,,,,30,70,50,20,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,5a4fab63eedc32000141ec5c,foreign aid,OpenOrca,3
2024-03-12 20:16:08,2024-03-12 20:19:11,IP Address,73.206.138.220,100,182,True,2024-03-12 20:19:11,R_5eLGciMZzLOTbYP,,,,,29.7679,-94.9724,anonymous,EN,I agree to take part,65c24e371fd3548695dd5172,On-line sources only,,,,,,,,,,,,,50,70,55,70,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,65c24e371fd3548695dd5172,foreign aid,GPT-4_Alpaca,1
2024-03-12 20:17:45,2024-03-12 20:19:22,IP Address,205.156.84.229,100,96,True,2024-03-12 20:19:22,R_5plkW66NZdOQMOH,,,,,40.7306,-73.4313,anonymous,EN,I agree to take part,659aaea375eef229eb250614,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,0,83,96,,,,,,,,,An AI language model,659aaea375eef229eb250614,felons voting,shareGPT,2
2024-03-12 20:17:26,2024-03-12 20:19:25,IP Address,73.76.42.167,100,118,True,2024-03-12 20:19:26,R_7siZmCQ89hcjjgq,,,,,29.8118,-95.5088,anonymous,EN,I agree to take part,657327316173c2bd86323378,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,0,An AI language model,657327316173c2bd86323378,electoral college,shareGPT,2
2024-03-12 20:17:02,2024-03-12 20:19:34,IP Address,174.203.1.78,100,152,True,2024-03-12 20:19:35,R_6rjhhA4iSLHTcc7,,,,,29.7925,-95.3673,anonymous,EN,I agree to take part,5c7f489defd9e20015751167,On-line sources only,,,,,,,,,,,,,35,50,40,36,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,5c7f489defd9e20015751167,foreign aid,shareGPT,1
2024-03-12 20:17:50,2024-03-12 20:19:36,IP Address,104.231.97.46,100,106,True,2024-03-12 20:19:37,R_5j8qFtKGu7wj74M,,,,,41.6868,-81.3399,anonymous,EN,I agree to take part,590208c89571f50001c666e3,On-line sources only,,,,,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,590208c89571f50001c666e3,veteran healthcare,OpenOrca,1
2024-03-12 20:18:04,2024-03-12 20:19:36,IP Address,72.135.240.52,100,92,True,2024-03-12 20:19:37,R_6NEOv5dmt44JWdG,,,,,43.1604,-88.1173,anonymous,EN,I agree to take part,6107643c4bf801fe0813cd80,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,60,50,50,,,,,A political science graduate student,6107643c4bf801fe0813cd80,affirmative action,shareGPT,2
2024-03-12 20:17:31,2024-03-12 20:19:39,IP Address,108.247.175.129,100,128,True,2024-03-12 20:19:40,R_3pJEz1vg5esbFIN,,,,,29.5981,-95.1145,anonymous,EN,I agree to take part,6547c8a4e6c345f9da7d21ae,On-line sources only,,,,,,,,,,,,,,,,,63,58,46,59,,,,,,,,,,,,,,,,,,,,,A political journalist,6547c8a4e6c345f9da7d21ae,solitary confinement,GPT-4_Alpaca,2
2024-03-12 20:17:43,2024-03-12 20:19:44,IP Address,98.194.204.90,100,121,True,2024-03-12 20:19:45,R_5uHbwnKMbMhNRL3,,,,,29.7373,-95.3972,anonymous,EN,I agree to take part,5e485d1d4edf63000d0b1620,On-line sources only,,,,,,,,,,,,,,,,,61,81,30,18,,,,,,,,,,,,,,,,,,,,,A political science graduate student,5e485d1d4edf63000d0b1620,solitary confinement,Llama-2-instruct,2
2024-03-12 20:17:33,2024-03-12 20:19:45,IP Address,68.39.238.227,100,131,True,2024-03-12 20:19:46,R_1kHOGR7TTaknNg7,,,,,41.151,-85.125,anonymous,EN,I agree to take part,5c95493ddd325800166f838a,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,82,9,6,,,,,,,,,A political science graduate student,5c95493ddd325800166f838a,felons voting,OpenOrca,2
2024-03-12 20:13:32,2024-03-12 20:20:02,IP Address,172.58.130.190,100,389,True,2024-03-12 20:20:02,R_3YfU8B6FmZbROwX,,,,,25.8119,-80.2318,anonymous,EN,I agree to take part,657342208a2c0bd370472fd7,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,61,79,47,,,,,A political strategist / consultant,657342208a2c0bd370472fd7,affirmative action,GPT-4_Alpaca,1
2024-03-12 20:17:18,2024-03-12 20:20:02,IP Address,108.206.121.253,100,164,True,2024-03-12 20:20:03,R_7nOu62YwtmtRU89,,,,,32.8548,-97.0819,anonymous,EN,I agree to take part,612597436eff2c3e15310f3f,On-line sources only,,,,,,,,,,,,,,,,,,,,,87,22,23,82,,,,,,,,,,,,,,,,,A political journalist,612597436eff2c3e15310f3f,assisted suicide,OpenOrca,1
2024-03-12 20:18:31,2024-03-12 20:20:05,IP Address,74.218.78.226,100,93,True,2024-03-12 20:20:05,R_7ewwB43gkUPIBjk,,,,,38.2406,-85.8156,anonymous,EN,I agree to take part,62e33513e972718797c9aaeb,On-line sources only,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,62e33513e972718797c9aaeb,medicaid,GPT-4_Alpaca,1
2024-03-12 20:17:50,2024-03-12 20:20:08,IP Address,12.108.185.162,100,138,True,2024-03-12 20:20:09,R_21dXJ3fy6SPEzGl,,,,,29.7467,-94.9638,anonymous,EN,I agree to take part,65958ae0e675d0fc37233c78,On-line sources only,,,,,90,10,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,65958ae0e675d0fc37233c78,veteran healthcare,Llama-2-instruct,3
2024-03-12 20:18:29,2024-03-12 20:20:18,IP Address,108.71.14.217,100,108,True,2024-03-12 20:20:18,R_21BeikFk3mwnls1,,,,,30.0106,-95.4498,anonymous,EN,I agree to take part,65cc0f39dfeb09215a6c4d0d,On-line sources only,,,,,,,,,,,,,,,,,,,,,90,10,88,80,,,,,,,,,,,,,,,,,A political science graduate student,65cc0f39dfeb09215a6c4d0d,assisted suicide,Llama-2-instruct,3
2024-03-12 20:07:27,2024-03-12 20:20:21,IP Address,204.116.78.224,100,773,True,2024-03-12 20:20:21,R_1tf2ZWfyIWAeCXf,,,,,34.3189,-80.925,anonymous,EN,I agree to take part,640a90e46acb8e6c64f12d60,On-line sources only,,,,,,,,,100,0,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,640a90e46acb8e6c64f12d60,pensions,shareGPT,2
2024-03-12 20:18:18,2024-03-12 20:20:29,IP Address,70.141.255.84,100,130,True,2024-03-12 20:20:30,R_7MWRDekW1X73V5L,,,,,31.5647,-84.1578,anonymous,EN,I agree to take part,5daf506a5bd1b30013605e31,On-line sources only,,,,,,,,,,,,,,,,,,,,,65,50,70,60,,,,,,,,,,,,,,,,,A politician,5daf506a5bd1b30013605e31,assisted suicide,shareGPT,2
2024-03-12 20:09:26,2024-03-12 20:20:33,IP Address,35.138.85.74,100,667,True,2024-03-12 20:20:34,R_5FKZ5PaeRlsyjNZ,,,,,28.0331,-81.9391,anonymous,EN,I agree to take part,60fcefe49e61a0aa689df3c8,On-line sources only,67,19,74,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A politician,60fcefe49e61a0aa689df3c8,medicaid,Llama-2-instruct,3
2024-03-12 20:18:06,2024-03-12 20:20:38,IP Address,45.49.11.200,100,152,True,2024-03-12 20:20:39,R_27mRHpsUWOpovF7,,,,,34.106,-118.3607,anonymous,EN,I agree to take part,652ef14a9b030a4423aba2b2,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,90,100,An AI language model,652ef14a9b030a4423aba2b2,electoral college,Llama-2-instruct,1
2024-03-12 20:17:54,2024-03-12 20:20:53,IP Address,68.46.222.224,100,178,True,2024-03-12 20:20:53,R_7mRzDTFepI0AHA6,,,,,39.8335,-84.8983,anonymous,EN,I agree to take part,60bc8860d04f4ac80d319a5c,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,50,33,39,,,,,A political journalist,60bc8860d04f4ac80d319a5c,affirmative action,Llama-2-instruct,1
2024-03-12 20:19:25,2024-03-12 20:20:58,IP Address,97.144.40.87,100,92,True,2024-03-12 20:20:58,R_5gGN79PRVNXOsdH,,,,,33.5679,-117.7046,anonymous,EN,I agree to take part,65957f6d0c61035b5eec0c24,On-line sources only,,,,,,,,,,,,,4,95,38,10,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,65957f6d0c61035b5eec0c24,foreign aid,Llama-2-instruct,2
2024-03-12 20:16:38,2024-03-12 20:21:06,IP Address,69.136.68.102,100,268,True,2024-03-12 20:21:07,R_7cby6t8DIJ6NXEh,,,,,39.9768,-75.256,anonymous,EN,I agree to take part,580cab86b869700001d71628,On-line sources only,,,,,,,,,24,100,21,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,580cab86b869700001d71628,pensions,OpenOrca,1
2024-03-12 20:18:36,2024-03-12 20:21:09,IP Address,104.186.234.163,100,153,True,2024-03-12 20:21:10,R_7v1FPPjWkQ4Yakp,,,,,36.0322,-79.8588,anonymous,EN,I agree to take part,567dd32b4f0ef30006dbb718,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,50,30,50,50,,,,,,,,,,,,,A politician,567dd32b4f0ef30006dbb718,border restrictions,shareGPT,2
2024-03-12 20:18:51,2024-03-12 20:21:10,IP Address,68.3.151.9,100,139,True,2024-03-12 20:21:11,R_3kC9Alp0jQN3GAE,,,,,33.5892,-111.8379,anonymous,EN,I agree to take part,60fdccd59a2b79c4fc9d5fd5,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,40,,50,40,,,,,,,,,,,,,A political strategist / consultant,60fdccd59a2b79c4fc9d5fd5,border restrictions,GPT-4_Alpaca,1
2024-03-12 20:19:42,2024-03-12 20:21:27,IP Address,45.26.169.215,100,104,True,2024-03-12 20:21:27,R_1syTEWKGSYQLW4w,,,,,41.4843,-81.7039,anonymous,EN,I agree to take part,65cbc638f92e2c6f00086144,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,70,39,35,,,,,,,,,An AI language model,65cbc638f92e2c6f00086144,felons voting,Llama-2-instruct,1
2024-03-12 20:17:36,2024-03-12 20:22:10,IP Address,173.72.145.196,100,273,True,2024-03-12 20:22:10,R_7UXwvsDSphRU3pn,,,,,38.2479,-77.4636,anonymous,EN,I agree to take part,60fdc00564398d684985cd61,On-line sources only,,,,,,,,,,,,,0,96,18,0,,,,,,,,,,,,,,,,,,,,,,,,,A politician,60fdc00564398d684985cd61,foreign aid,OpenOrca,1
2024-03-12 20:19:54,2024-03-12 20:22:34,IP Address,97.139.79.104,100,160,True,2024-03-12 20:22:35,R_3Ra1PcSC8FdUcA0,,,,,29.6285,-98.437,anonymous,EN,I agree to take part,602e030cc083e38fcb6b2b65,On-line sources only,,,,,,,,,70,30,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,602e030cc083e38fcb6b2b65,pensions,Llama-2-instruct,3
2024-03-12 20:15:57,2024-03-12 20:22:41,IP Address,170.205.147.104,100,403,True,2024-03-12 20:22:41,R_2uoncRdi08ROgTL,,,,,32.4301,-80.6694,anonymous,EN,I agree to take part,62fb383ce16d6921d1c2c2b8,On-line sources only,,,,,,,,,92,22,86,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,62fb383ce16d6921d1c2c2b8,pensions,GPT-4_Alpaca,1
2024-03-12 20:14:54,2024-03-12 20:22:43,IP Address,104.176.145.107,100,469,True,2024-03-12 20:22:44,R_3PuXsJTpbyLvHLJ,,,,,33.5119,-101.9316,anonymous,EN,I agree to take part,632b9d9bc38454f47019295c,On-line sources only,,,,,100,0,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,632b9d9bc38454f47019295c,veteran healthcare,OpenOrca,1
2024-03-12 20:20:33,2024-03-12 20:22:49,IP Address,76.36.231.19,100,136,True,2024-03-12 20:22:49,R_3w6KffBwNKSqwcL,,,,,35.2945,-78.0283,anonymous,EN,I agree to take part,5590284efdf99b3f6868c161,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,12,91,94,A political journalist,5590284efdf99b3f6868c161,electoral college,OpenOrca,2
2024-03-12 20:20:59,2024-03-12 20:22:54,IP Address,108.39.237.140,100,114,True,2024-03-12 20:22:55,R_3n8BrTrzI33M6v3,,,,,40.4339,-79.9996,anonymous,EN,I agree to take part,6078b4ad9006e4f6572dde97,On-line sources only,,,,,,,,,43,61,45,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,6078b4ad9006e4f6572dde97,pensions,shareGPT,3
2024-03-12 20:21:09,2024-03-12 20:22:57,IP Address,98.21.13.199,100,107,True,2024-03-12 20:22:58,R_7EnU68RqlCJE4EF,,,,,34.9178,-80.718,anonymous,EN,I agree to take part,5e176b2163c7a407ce2f02a1,On-line sources only,,,,,,,,,,,,,,,,,,,,,0,100,0,0,,,,,,,,,,,,,,,,,A political science graduate student,5e176b2163c7a407ce2f02a1,assisted suicide,Llama-2-instruct,2
2024-03-12 20:19:03,2024-03-12 20:23:04,IP Address,32.142.237.242,100,240,True,2024-03-12 20:23:04,R_3zcOXzQOg0r5APZ,,,,,37.019,-86.4537,anonymous,EN,I agree to take part,60fcea71a4069f52caa9a766,On-line sources only,,,,,,,,,,,,,,,,,44,62,60,50,,,,,,,,,,,,,,,,,,,,,A political science graduate student,60fcea71a4069f52caa9a766,solitary confinement,shareGPT,1
2024-03-12 20:21:04,2024-03-12 20:23:05,IP Address,73.163.163.73,100,120,True,2024-03-12 20:23:05,R_3Ii88rop4zq9Z0l,,,,,38.7911,-77.5264,anonymous,EN,I agree to take part,65b5749e1785dce00ea52ff0,On-line sources only,,,,,,,,,,,,,66,33,34,66,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,65b5749e1785dce00ea52ff0,foreign aid,GPT-4_Alpaca,3
2024-03-12 20:21:12,2024-03-12 20:23:09,IP Address,104.177.181.39,100,116,True,2024-03-12 20:23:10,R_1gDZdZQEruE0Upj,,,,,34.2319,-84.1627,anonymous,EN,I agree to take part,652f405f086383e711da91f8,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,39,39,60,,,,,A political science graduate student,652f405f086383e711da91f8,affirmative action,shareGPT,3
2024-03-12 20:21:55,2024-03-12 20:23:23,IP Address,24.18.167.35,100,88,True,2024-03-12 20:23:23,R_6ALm7LqxNGkk1cn,,,,,47.6176,-122.1424,anonymous,EN,I agree to take part,614f89a9441723072040d4de,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,52,47,51,,,,,,,,,A political science graduate student,614f89a9441723072040d4de,felons voting,Llama-2-instruct,2
2024-03-12 20:19:53,2024-03-12 20:23:24,IP Address,63.209.196.178,100,211,True,2024-03-12 20:23:25,R_7QJeogRuHYQ8Dwb,,,,,34.0344,-84.6002,anonymous,EN,I agree to take part,55b16913fdf99b5daa0945aa,On-line sources only,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,55b16913fdf99b5daa0945aa,medicaid,shareGPT,2
2024-03-12 20:20:37,2024-03-12 20:23:25,IP Address,136.49.34.244,100,168,True,2024-03-12 20:23:25,R_3wGBttgMhZPPfRa,,,,,30.2423,-97.7672,anonymous,EN,I agree to take part,5ed5be4f3ca7b6000b38c5df,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,52,53,57,53,,,,,,,,,,,,,A political journalist,5ed5be4f3ca7b6000b38c5df,border restrictions,OpenOrca,2
2024-03-12 20:19:00,2024-03-12 20:23:32,IP Address,107.201.78.145,100,271,True,2024-03-12 20:23:33,R_3OIlRSXWqMpc3Ey,,,,,42.518,-83.1576,anonymous,EN,I agree to take part,65dfb811a54bc9bfe49c42f5,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,16,81,83,A political strategist / consultant,65dfb811a54bc9bfe49c42f5,electoral college,OpenOrca,2
2024-03-12 20:21:25,2024-03-12 20:23:32,IP Address,107.197.157.100,100,127,True,2024-03-12 20:23:33,R_3Q9QIzsHkB05UsS,,,,,34.157,-77.9136,anonymous,EN,I agree to take part,651ebcca48c60acc82f1f2bd,On-line sources only,,,,,,,,,,,,,,,,,,,,,93,6,73,90,,,,,,,,,,,,,,,,,An AI language model,651ebcca48c60acc82f1f2bd,assisted suicide,shareGPT,3
2024-03-12 20:21:33,2024-03-12 20:23:47,IP Address,207.5.49.17,100,134,True,2024-03-12 20:23:48,R_1HAXudVcWZPtChY,,,,,32.4301,-80.6694,anonymous,EN,I agree to take part,65b7d05500b85801b2abc8fe,On-line sources only,,,,,100,0,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,65b7d05500b85801b2abc8fe,veteran healthcare,shareGPT,1
2024-03-12 20:21:16,2024-03-12 20:23:55,IP Address,142.196.39.191,100,158,True,2024-03-12 20:23:55,R_51zzI7iyZLMpWdh,,,,,28.5504,-81.1833,anonymous,EN,I agree to take part,65417cf270afd2731d6baf38,On-line sources only,,,,,,,,,,,,,,,,,75,40,60,30,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,65417cf270afd2731d6baf38,solitary confinement,OpenOrca,3
2024-03-12 20:22:39,2024-03-12 20:24:12,IP Address,73.143.151.181,100,92,True,2024-03-12 20:24:12,R_5w1q6P1Kgqz7iPD,,,,,42.753,-71.0325,anonymous,EN,I agree to take part,559c3e07fdf99b32b55f2d8d,On-line sources only,,,,,,,,,,,,,39,44,56,41,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,559c3e07fdf99b32b55f2d8d,foreign aid,Llama-2-instruct,3
2024-03-12 20:20:54,2024-03-12 20:24:12,IP Address,71.173.193.173,100,197,True,2024-03-12 20:24:12,R_7Qo5eQA2WqDLmvp,,,,,40.275,-76.8039,anonymous,EN,I agree to take part,5f23ff398626c51fdd6c3fb5,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,3,83,4,,,,,,,,,An AI language model,5f23ff398626c51fdd6c3fb5,felons voting,GPT-4_Alpaca,3
2024-03-12 20:23:18,2024-03-12 20:24:14,IP Address,68.102.17.164,100,55,True,2024-03-12 20:24:14,R_3hzlyLHvcwvw1PQ,,,,,37.6687,-97.2217,anonymous,EN,I agree to take part,62d38f10654f3fc8a393b551,On-line sources only,,,,,79,12,84,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A college Professor,62d38f10654f3fc8a393b551,veteran healthcare,Llama-2-instruct,1
2024-03-12 20:17:56,2024-03-12 20:24:15,IP Address,108.201.75.96,100,378,True,2024-03-12 20:24:15,R_5fiVWatJrv1HUTH,,,,,29.5422,-95.3212,anonymous,EN,I agree to take part,642f5bc14c648f1b66b98b51,On-line sources only,,,,,50,20,70,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,642f5bc14c648f1b66b98b51,veteran healthcare,shareGPT,3
2024-03-12 20:21:39,2024-03-12 20:24:19,IP Address,172.56.152.17,100,160,True,2024-03-12 20:24:19,R_3GQgdTAGao9Hj9G,,,,,45.4804,-122.5891,anonymous,EN,I agree to take part,6029b0e17f3b5d944ab183f1,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,69,82,76,A political science graduate student,6029b0e17f3b5d944ab183f1,electoral college,GPT-4_Alpaca,3
2024-03-12 20:21:37,2024-03-12 20:24:20,IP Address,68.55.211.193,100,162,True,2024-03-12 20:24:21,R_8kDZ8p8rFCmvRu1,,,,,42.4261,-83.2514,anonymous,EN,I agree to take part,65bf9aeb592e888df327d648,On-line sources only,,,,,,,,,50,49,56,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,65bf9aeb592e888df327d648,pensions,OpenOrca,3
2024-03-12 20:20:47,2024-03-12 20:24:31,IP Address,172.59.96.172,100,224,True,2024-03-12 20:24:32,R_1rlzqVecJC19qHx,,,,,43.0501,-87.9648,anonymous,EN,I agree to take part,5d47976c4f91710001d9fc91,On-line sources only,16,95,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A politician,5d47976c4f91710001d9fc91,medicaid,Llama-2-instruct,3
2024-03-12 20:17:16,2024-03-12 20:24:32,IP Address,146.168.160.127,100,435,True,2024-03-12 20:24:32,R_7e1wxKPeTisCLbb,,,,,38.1081,-76.7823,anonymous,EN,I agree to take part,64a6e31ef9a471c4f100c91f,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,,,,,A college Professor,64a6e31ef9a471c4f100c91f,affirmative action,OpenOrca,2
2024-03-12 20:20:09,2024-03-12 20:25:08,IP Address,72.69.41.110,100,298,True,2024-03-12 20:25:08,R_3pa9uKyAAHOZtFa,,,,,40.5978,-74.0001,anonymous,EN,I agree to take part,65cdc9ec2a3ceca2b3cf3f30,On-line sources only,,,,,0,92,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A politician,65cdc9ec2a3ceca2b3cf3f30,veteran healthcare,GPT-4_Alpaca,3
2024-03-12 20:20:13,2024-03-12 20:25:22,IP Address,174.110.14.202,100,308,True,2024-03-12 20:25:22,R_50VrRQNr84zaSYc,,,,,35.0276,-78.9709,anonymous,EN,I agree to take part,642f3188cc01a6b87e28a081,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,0,,,,,A politician,642f3188cc01a6b87e28a081,affirmative action,OpenOrca,1
2024-03-12 20:21:47,2024-03-12 20:25:22,IP Address,76.164.114.6,100,214,True,2024-03-12 20:25:23,R_2mVlHoYIxaQmNTG,,,,,30.3516,-95.6878,anonymous,EN,I agree to take part,65a700a7fa22d5f150d08b09,On-line sources only,91,10,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,65a700a7fa22d5f150d08b09,medicaid,OpenOrca,1
2024-03-12 20:22:28,2024-03-12 20:25:24,IP Address,108.213.66.43,100,176,True,2024-03-12 20:25:25,R_4ngPHPZLCT2yxwd,,,,,37.7825,-122.435,anonymous,EN,I agree to take part,6518a78ee94831275dd1c0e1,On-line sources only,,,,,,,,,,,,,,,,,49,51,51,51,,,,,,,,,,,,,,,,,,,,,An AI language model,6518a78ee94831275dd1c0e1,solitary confinement,GPT-4_Alpaca,3
2024-03-12 20:22:32,2024-03-12 20:25:47,IP Address,72.9.7.72,100,194,True,2024-03-12 20:25:47,R_2dKM9CODJHWSubk,,,,,38.2977,-76.5324,anonymous,EN,I agree to take part,63dcbb18395960c5560fadb8,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,100,0,50,100,,,,,,,,,,,,,An AI language model,63dcbb18395960c5560fadb8,border restrictions,OpenOrca,3
2024-03-12 20:24:15,2024-03-12 20:25:57,IP Address,73.250.0.242,100,101,True,2024-03-12 20:25:57,R_33x1jWb2dKAr5n0,,,,,38.8606,-76.9776,anonymous,EN,I agree to take part,5f9395079a03a117ce39c9ae,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,A political science graduate student,5f9395079a03a117ce39c9ae,electoral college,shareGPT,1
2024-03-12 20:24:03,2024-03-12 20:26:17,IP Address,108.18.145.54,100,133,True,2024-03-12 20:26:17,R_1WD5T8j6MVy1rt3,,,,,38.9637,-77.6099,anonymous,EN,I agree to take part,65304dd0cfbead1c3e3174b1,On-line sources only,,,,,,,,,,,,,,,,,70,30,60,30,,,,,,,,,,,,,,,,,,,,,A politician,65304dd0cfbead1c3e3174b1,solitary confinement,Llama-2-instruct,1
